rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/learning_rate,train/value_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/explained_variance,train/loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss
52.0,-303.30992346999994,150,11,38400,3211,0.0003,2662.4026062011717,0.2,0.0012068409,-1.4135702818632125,-3.5762786865234375e-06,1180.5811767578125,0.0,1490,-0.00431358345085755
52.0,-303.15760699,151,12,38656,3211,0.0003,2337.9181884765626,0.2,0.0033115032,-1.4520779818296432,-7.271766662597656e-06,1133.8624267578125,0.0,1500,-0.004174405289813876
52.0,-301.47059237,152,12,38912,3211,0.0003,3025.409802246094,0.2,0.0008740581,-1.4605471700429917,-2.384185791015625e-07,1527.5562744140625,0.0,1510,-0.0025149763096123934
52.0,-301.74182149999996,153,12,39168,3211,0.0003,2497.911517333984,0.2,0.0033879494,-1.4758848071098327,-3.814697265625e-06,1248.946044921875,0.0,1520,-0.004273850470781326
52.0,-304.65686909000004,154,12,39424,3211,0.0003,2484.968469238281,0.2,0.002125495,-1.4880746901035309,5.125999450683594e-06,1161.0458984375,0.0,1530,-0.004297081753611565
52.0,-296.18284786,155,12,39680,3212,0.0003,4326.674206542969,0.2,0.0072438186,-1.4754010826349258,4.76837158203125e-07,2403.635009765625,0.025390625,1540,-0.00871765308547765
52.0,-295.7831518,156,12,39936,3212,0.0003,3068.026892089844,0.2,0.0075845355,-1.4787347942590714,-1.0728836059570312e-06,1547.6434326171875,0.058984375,1550,-0.009105617203749717
52.0,-295.60366415,157,12,40192,3212,0.0003,4288.367822265625,0.2,0.011303032,-1.4778158694505692,-1.5139579772949219e-05,2042.0648193359375,0.059765625,1560,-0.011160174291580916
52.0,-297.08557240000005,158,12,40448,3212,0.0003,6058.297058105469,0.2,0.0066133263,-1.4797825545072556,-9.1552734375e-05,2771.7412109375,0.01640625,1570,-0.006938654300756753
52.0,-298.04371984,159,12,40704,3212,0.0003,2853.8423400878905,0.2,0.0040037143,-1.4621331572532654,3.039836883544922e-06,1300.27880859375,0.0,1580,-0.006736163585446775
52.0,-302.41046439999997,160,12,40960,3213,0.0003,2999.7685363769533,0.2,0.0055725086,-1.4403962433338164,-7.152557373046875e-07,1494.7247314453125,0.016796875,1590,-0.006838199938647449
52.0,-299.5902914,161,12,41216,3213,0.0003,8562.15772705078,0.2,0.001269941,-1.4544340193271637,-2.7418136596679688e-05,3036.984130859375,0.0,1600,-0.0032356836250983178
52.0,-301.28462643,162,12,41472,3213,0.0003,2901.89345703125,0.2,0.00484778,-1.456625559926033,-4.76837158203125e-07,1448.076171875,0.025,1610,-0.004567203298211098
52.0,-300.96486321,163,12,41728,3213,0.0003,3014.006005859375,0.2,0.00204778,-1.4487489759922028,-5.245208740234375e-06,1404.838134765625,0.0,1620,-0.005299251945689321
52.0,-296.72576744,164,13,41984,3213,0.0003,2486.080700683594,0.2,0.005158093,-1.4277867257595063,-2.2649765014648438e-06,1347.0438232421875,0.02265625,1630,-0.006905970233492553
52.0,-295.48668037,165,13,42240,3214,0.0003,2471.5710510253907,0.2,0.009220004,-1.4093772768974304,6.496906280517578e-06,1365.1820068359375,0.02421875,1640,-0.01114971332717687
52.0,-295.24672705,166,13,42496,3214,0.0003,2398.3371337890626,0.2,0.0067743734,-1.4005892157554627,4.172325134277344e-07,1211.2962646484375,0.066015625,1650,-0.011390699003823102
52.0,-296.35156973,167,13,42752,3214,0.0003,2294.771011352539,0.2,0.011908226,-1.3804926514625548,9.655952453613281e-06,1060.677490234375,0.07734375,1660,-0.011323529039509594
52.0,-296.23355251,168,13,43008,3214,0.0003,4771.894415283203,0.2,0.018310783,-1.319792914390564,-3.540515899658203e-05,2938.08984375,0.1265625,1670,-0.013022200029809028
52.0,-296.17858897,169,13,43264,3214,0.0003,7501.691186523438,0.2,0.010271482,-1.3744132965803146,3.3974647521972656e-06,3986.530029296875,0.091796875,1680,-0.010982546093873679
52.0,-298.2622589,170,13,43520,3215,0.0003,2438.962579345703,0.2,0.00307832,-1.3015596866607666,-2.5033950805664062e-06,1187.7481689453125,0.0140625,1690,-0.005772576085291803
52.0,-303.54468676,171,13,43776,3215,0.0003,7001.590832519531,0.2,0.0055808728,-1.3906843185424804,-5.2809715270996094e-05,3730.930908203125,0.004296875,1700,-0.004869133816100657
52.0,-301.86596538000003,172,13,44032,3215,0.0003,7315.2654479980465,0.2,0.0014480725,-1.3915995568037034,-4.291534423828125e-06,3843.704833984375,0.0,1710,-0.002110702823847532
52.0,-303.14313759,173,13,44288,3215,0.0003,2398.8353057861327,0.2,0.008701881,-1.4174773037433623,-1.5735626220703125e-05,1193.474365234375,0.050390625,1720,-0.007746737124398351
52.0,-302.1924535400001,174,13,44544,3215,0.0003,2850.6568298339844,0.2,0.0075149834,-1.3991661459207534,6.079673767089844e-06,1488.60888671875,0.048828125,1730,-0.007220102066639811
52.0,-301.92482891,175,13,44800,3216,0.0003,4072.2590942382812,0.2,0.008490789,-1.4533308416604995,3.337860107421875e-06,1846.1793212890625,0.066015625,1740,-0.008660228620283306
52.0,-302.2638399599999,176,14,45056,3216,0.0003,2083.8499237060546,0.2,0.00532002,-1.4458380103111268,3.0994415283203125e-06,1007.8401489257812,0.006640625,1750,-0.008208670909516514
52.0,-300.35081706,177,14,45312,3216,0.0003,2227.9717041015624,0.2,0.008729882,-1.4245569944381713,-4.0531158447265625e-06,1045.4613037109375,0.022265625,1760,-0.010089845443144441
52.0,-299.13988128999995,178,14,45568,3216,0.0003,2207.6350494384765,0.2,0.010094269,-1.329385194182396,2.980232238769531e-07,1065.209716796875,0.135546875,1770,-0.01718712958972901
52.0,-300.13065607,179,14,45824,3216,0.0003,3556.4167419433593,0.2,0.004663176,-1.3922579646110536,-4.971027374267578e-05,1541.924072265625,0.0,1780,-0.004740708251483738
52.0,-296.32381337999993,180,14,46080,3217,0.0003,4708.975415039063,0.2,0.008830287,-1.3743070542812348,8.940696716308594e-07,2578.28466796875,0.03671875,1790,-0.006738335569389164
52.0,-295.53259305000006,181,14,46336,3217,0.0003,2316.223388671875,0.2,0.004832547,-1.3623883038759232,-2.7418136596679688e-06,1150.4097900390625,0.0078125,1800,-0.006651756074279547
52.0,-297.14469578,182,14,46592,3217,0.0003,2450.8471862792967,0.2,0.001404939,-1.3778123259544373,-2.7418136596679688e-06,1161.32958984375,0.0,1810,-0.004235739377327264
52.0,-296.60659238000005,183,14,46848,3217,0.0003,4373.757141113281,0.2,0.0077172164,-1.4005978107452393,1.9669532775878906e-06,2109.4951171875,0.040625,1820,-0.008527287212200464
52.0,-300.69262679,184,14,47104,3218,0.0003,2555.4362609863283,0.2,0.0050428156,-1.348361524939537,-1.0728836059570312e-06,1188.1702880859375,0.003125,1830,-0.005222397879697383
52.0,-301.07610844,185,14,47360,3218,0.0003,6806.32744140625,0.2,0.0059135687,-1.3276508301496506,-4.410743713378906e-06,3589.8525390625,0.005859375,1840,-0.006160729588009417
52.0,-302.99317795,186,14,47616,3218,0.0003,3908.1696716308593,0.2,0.0008645409,-1.34577134847641,-9.775161743164062e-06,2202.166259765625,0.0,1850,-0.003619692230131477
52.0,-301.15623125999997,187,14,47872,3218,0.0003,2243.9667083740233,0.2,0.008615475,-1.3708124965429307,2.8014183044433594e-06,1161.7713623046875,0.06875,1860,-0.009942425601184367
52.0,-301.83711474,188,14,48128,3218,0.0003,2184.4698638916016,0.2,0.008002384,-1.3540044963359832,1.9669532775878906e-06,1028.8580322265625,0.054296875,1870,-0.0068217088701203465
52.0,-297.51275729,189,15,48384,3218,0.0003,2080.2297698974608,0.2,0.0061566434,-1.310512113571167,6.496906280517578e-06,1025.0643310546875,0.03515625,1880,-0.005547492322511971
52.0,-297.60398076000007,190,15,48640,3219,0.0003,1915.0295654296874,0.2,0.0069317236,-1.3159128665924071,3.7550926208496094e-06,839.28369140625,0.027734375,1890,-0.006249020271934569
52.0,-291.51630658,191,15,48896,3219,0.0003,3731.23447265625,0.2,0.0017205176,-1.316527783870697,-5.0067901611328125e-06,1627.378173828125,0.0,1900,-0.0027340140659362078
52.0,-296.02416841999997,192,15,49152,3219,0.0003,1693.089404296875,0.2,0.0062777037,-1.2991930484771728,1.430511474609375e-06,826.7808837890625,0.123828125,1910,-0.01755479392595589
52.0,-295.47425055,193,15,49408,3219,0.0003,5566.990447998047,0.2,0.011080589,-1.299628382921219,-3.0994415283203125e-06,3203.169189453125,0.062890625,1920,-0.009466287936083973
52.0,-297.76524985,194,15,49664,3218,0.0003,1897.7951416015626,0.2,0.003275181,-1.3613592356443405,-2.5153160095214844e-05,933.9830322265625,0.01171875,1930,-0.0039921139366924764
52.0,-296.86794654,195,15,49920,3218,0.0003,5348.861926269531,0.2,0.01110792,-1.350938081741333,-7.152557373046875e-05,2287.29345703125,0.083984375,1940,-0.009974563983269036
52.0,-297.14909012,196,15,50176,3219,0.0003,2360.6537536621095,0.2,0.0014209289,-1.3424238801002502,3.814697265625e-06,1184.203125,0.0,1950,-0.0037274244823493063
52.0,-297.40020875000005,197,15,50432,3219,0.0003,2234.074981689453,0.2,0.002343965,-1.3068030148744583,-1.5497207641601562e-06,1090.5316162109375,0.0,1960,-0.0038315121084451674
52.0,-297.19526284,198,15,50688,3219,0.0003,2190.36985168457,0.2,0.0073986575,-1.2542842030525208,2.2649765014648438e-06,1026.9759521484375,0.038671875,1970,-0.004318801406770945
52.0,-298.57493729,199,15,50944,3219,0.0003,8977.012841796875,0.2,0.011120537,-1.2766445696353912,-6.556510925292969e-05,3414.962890625,0.094921875,1980,-0.013297555968165398
52.0,-298.53886107,200,15,51200,3219,0.0003,1966.0345825195313,0.2,0.0048891758,-1.2761521816253663,4.5299530029296875e-06,885.4591674804688,0.020703125,1990,-0.004718484310433269
52.0,-300.61709208999997,201,15,51456,3219,0.0003,2209.5352294921877,0.2,0.0038834375,-1.262153121829033,2.3245811462402344e-06,871.6414794921875,0.008203125,2000,-0.004060856020078063
52.0,-299.61828830999997,202,16,51712,3220,0.0003,5052.424932861328,0.2,0.011818328,-1.316149815917015,-9.119510650634766e-05,1965.612060546875,0.096875,2010,-0.010830486263148486
52.0,-298.9059799099999,203,16,51968,3220,0.0003,2337.074041748047,0.2,0.0091715995,-1.2952401131391524,-1.5497207641601562e-06,1066.2713623046875,0.057421875,2020,-0.00820997569244355
52.0,-299.07004330999996,204,16,52224,3220,0.0003,2136.730548095703,0.2,0.0044649607,-1.305796492099762,-3.2186508178710938e-06,1086.0335693359375,0.058203125,2030,-0.008853063848800958
52.0,-296.62901994,205,16,52480,3220,0.0003,3827.5474609375,0.2,0.0036744785,-1.3802335560321808,-9.298324584960938e-06,1884.1158447265625,0.008203125,2040,-0.00811096029356122
52.0,-295.27912594,206,16,52736,3220,0.0003,2519.2754791259767,0.2,0.0054790573,-1.3664727360010147,5.960464477539062e-07,1175.49462890625,0.0453125,2050,-0.00793915786780417
52.0,-295.53955551,207,16,52992,3220,0.0003,2123.3707946777345,0.2,0.0050602965,-1.3083102732896805,-1.7881393432617188e-06,1023.683349609375,0.008203125,2060,-0.005760883004404605
52.0,-298.04020176,208,16,53248,3221,0.0003,2108.019900512695,0.2,0.0062083458,-1.3152112275362016,2.1457672119140625e-06,874.2838745117188,0.006640625,2070,-0.00628457369748503
52.0,-297.92206228,209,16,53504,3221,0.0003,5040.039501953125,0.2,0.0063209124,-1.3645654171705246,-4.172325134277344e-06,2476.19873046875,0.022265625,2080,-0.006235541845671833
52.0,-295.98125875,210,16,53760,3221,0.0003,1926.0034423828124,0.2,0.0022045695,-1.3696924716234207,-1.6689300537109375e-06,826.8689575195312,0.0,2090,-0.0024797635385766627
52.0,-298.32781191,211,16,54016,3221,0.0003,1697.3425201416017,0.2,0.008596459,-1.3835568368434905,6.794929504394531e-06,796.5819091796875,0.083203125,2100,-0.010199030232615768
52.0,-295.07193058,212,16,54272,3221,0.0003,5016.401177978516,0.2,0.0138650155,-1.3851813405752182,-3.5762786865234375e-06,2325.136962890625,0.116015625,2110,-0.01012720661237836
52.0,-295.42352106000004,213,16,54528,3221,0.0003,1858.9080627441406,0.2,0.0060525006,-1.3443610906600951,2.086162567138672e-06,955.4069213867188,0.03984375,2120,-0.007672353344969451
52.0,-294.84678813,214,17,54784,3222,0.0003,2114.088980102539,0.2,0.009439148,-1.3749481976032256,-2.1457672119140625e-05,1013.5490112304688,0.09296875,2130,-0.010564481595065445
52.0,-292.98869069,215,17,55040,3222,0.0003,2664.485662841797,0.2,0.0049086437,-1.3573629140853882,-5.960464477539062e-07,1284.924072265625,0.01875,2140,-0.0060339760268107055
52.0,-293.76756731,216,17,55296,3222,0.0003,1860.5778778076171,0.2,0.0076208487,-1.3422664403915405,-2.5033950805664062e-06,856.164794921875,0.06875,2150,-0.010011676233261824
52.0,-294.50051454,217,17,55552,3222,0.0003,2996.2384765625,0.2,0.006367984,-1.346953672170639,-4.5299530029296875e-06,1390.600341796875,0.007421875,2160,-0.0061663050553761424
52.0,-292.86335151,218,17,55808,3222,0.0003,2177.782794189453,0.2,0.0074172616,-1.2986533761024475,-1.1920928955078125e-06,1030.6513671875,0.046875,2170,-0.00698580511379987
52.0,-289.82432907,219,17,56064,3222,0.0003,1870.6355682373046,0.2,0.004190392,-1.2893713176250459,7.152557373046875e-07,937.3731689453125,0.044140625,2180,-0.006769880617503077
52.0,-289.52431413,220,17,56320,3222,0.0003,2053.279425048828,0.2,0.0057529765,-1.3145276337862015,-2.9802322387695312e-06,1006.0185546875,0.051171875,2190,-0.00972866837400943
52.0,-292.00794449999995,221,17,56576,3222,0.0003,1933.4280090332031,0.2,0.010023848,-1.2785606861114502,-9.5367431640625e-07,907.3848876953125,0.1359375,2200,-0.01742377351038158
52.0,-293.76450183000003,222,17,56832,3223,0.0003,11873.611181640625,0.2,0.009786777,-1.3778558760881423,-1.3589859008789062e-05,3567.472900390625,0.056640625,2210,-0.008073571766726673
52.0,-294.48933368,223,17,57088,3223,0.0003,4087.0701232910155,0.2,0.005654907,-1.3537293523550034,-2.2649765014648438e-06,1716.9354248046875,0.015234375,2220,-0.00848335277987644
52.0,-295.60168081999996,224,17,57344,3223,0.0003,3186.9260803222655,0.2,0.0057295803,-1.4148597925901414,6.556510925292969e-07,1362.016845703125,0.01796875,2230,-0.012482683616690337
52.0,-295.40263598000007,225,17,57600,3223,0.0003,5329.59697265625,0.2,0.0040395246,-1.3948769629001618,-2.0265579223632812e-06,2624.496826171875,0.0125,2240,-0.004948636493645608
52.0,-294.30603461999993,226,17,57856,3223,0.0003,1996.9700927734375,0.2,0.0041341954,-1.3964806169271469,-1.8596649169921875e-05,878.384033203125,0.023828125,2250,-0.00551419974071905
52.0,-294.76036369999997,227,18,58112,3223,0.0003,1719.7376922607423,0.2,0.0066755307,-1.377244660258293,1.430511474609375e-06,856.517333984375,0.078125,2260,-0.009633427765220404
52.0,-292.1159293,228,18,58368,3223,0.0003,2366.6114990234373,0.2,0.003490615,-1.3749785810708999,8.344650268554688e-07,1167.891357421875,0.024609375,2270,-0.0076360580744221805
52.0,-293.05219076,229,18,58624,3224,0.0003,1784.361309814453,0.2,0.006566185,-1.3313993632793426,-5.960464477539062e-07,838.0302124023438,0.112109375,2280,-0.014362718560732901
52.0,-293.40876415,230,18,58880,3224,0.0003,2120.1420928955076,0.2,0.0029083958,-1.374210724234581,5.960464477539063e-08,1191.261962890625,0.004296875,2290,-0.007133149076253176
52.0,-291.929927,231,18,59136,3224,0.0003,1804.2120697021485,0.2,0.0034601213,-1.3634020537137985,-1.6689300537109375e-06,935.1953735351562,0.00546875,2300,-0.007689934270456433
52.0,-291.70320814999997,232,18,59392,3224,0.0003,2226.6131225585937,0.2,0.003958136,-1.4108166188001632,-1.3470649719238281e-05,1082.0821533203125,0.0015625,2310,-0.0038137022871524095
52.0,-291.48278791999996,233,18,59648,3224,0.0003,1596.6260986328125,0.2,0.005760363,-1.4316999554634093,7.748603820800781e-07,704.778076171875,0.02734375,2320,-0.008278154116123915
52.0,-291.96553295999996,234,18,59904,3224,0.0003,1904.2505981445313,0.2,0.0018035902,-1.380537387728691,-2.384185791015625e-07,1004.9546508789062,0.0,2330,-0.003943419689312578
52.0,-291.55201272,235,18,60160,3224,0.0003,3001.0023193359375,0.2,0.006794073,-1.405820682644844,8.940696716308594e-07,1591.654052734375,0.04609375,2340,-0.011080791224958374
52.0,-291.05407106999996,236,18,60416,3225,0.0003,1745.4231414794922,0.2,0.0055454024,-1.3590849608182907,1.0728836059570312e-06,858.3816528320312,0.040234375,2350,-0.007718473591376096
52.0,-293.63561043000004,237,18,60672,3225,0.0003,2115.306832885742,0.2,0.0070185508,-1.3326818227767945,-7.152557373046875e-07,969.2423095703125,0.05,2360,-0.006669083586893975
52.0,-294.12984802,238,18,60928,3225,0.0003,6734.998937988281,0.2,0.008814021,-1.3710480868816375,-7.271766662597656e-06,1438.3212890625,0.024609375,2370,-0.006163426698185504
52.0,-294.18027587,239,18,61184,3225,0.0003,2436.7792633056642,0.2,0.0011008016,-1.3066814094781876,-3.6954879760742188e-06,1350.236328125,0.0,2380,-0.0024301134515553715
52.0,-294.01329124000006,240,19,61440,3225,0.0003,1928.2408874511718,0.2,0.005714492,-1.355410674214363,-1.0251998901367188e-05,878.5675048828125,0.012109375,2390,-0.0039507904788479205
52.0,-289.37257966,241,19,61696,3225,0.0003,1924.9453369140624,0.2,0.0015304931,-1.390657702088356,2.384185791015625e-07,1015.3114013671875,0.0,2400,-0.0029554393840953708
52.0,-287.78396214,242,19,61952,3225,0.0003,1847.1001525878905,0.2,0.0026115987,-1.3190964996814727,-7.152557373046875e-07,819.4093017578125,0.00078125,2410,-0.007076473208144307
52.0,-288.48415161,243,19,62208,3226,0.0003,1661.6392059326172,0.2,0.0025543503,-1.3829126477241516,0.0,915.3785400390625,0.001953125,2420,-0.0056734531419351695
52.0,-287.54739616,244,19,62464,3226,0.0003,4799.6784942626955,0.2,0.0047514522,-1.3358802139759063,4.172325134277344e-07,2599.429443359375,0.056640625,2430,-0.00948794106952846
52.0,-284.19454905000003,245,19,62720,3226,0.0003,1399.2366088867188,0.2,0.008597802,-1.2627854138612746,2.0265579223632812e-06,735.1826782226562,0.1171875,2440,-0.016545179230161012
52.0,-283.59044766,246,19,62976,3226,0.0003,1832.3545379638672,0.2,0.00043286127,-1.3608378648757935,-3.6954879760742188e-06,940.5131225585938,0.0,2450,-0.0014596124761737882
52.0,-284.78958231,247,19,63232,3226,0.0003,1474.7785949707031,0.2,0.0073519107,-1.3218321800231934,1.7881393432617188e-07,718.0059814453125,0.06171875,2460,-0.010330780269578099
52.0,-290.85896236,248,19,63488,3226,0.0003,4137.460101318359,0.2,0.0036205747,-1.3757889896631241,1.1920928955078125e-06,2474.248291015625,0.016015625,2470,-0.006937354640103877
52.0,-289.73861594000005,249,19,63744,3226,0.0003,9303.938293457031,0.2,0.006643843,-1.4289525538682937,1.7881393432617188e-06,4933.82421875,0.06953125,2480,-0.012252759677357972
52.0,-289.59201918,250,19,64000,3226,0.0003,1247.8819763183594,0.2,0.0077785775,-1.3351967304944992,3.874301910400391e-06,584.72607421875,0.06484375,2490,-0.010183438728563487
52.0,-288.26263729000004,251,19,64256,3226,0.0003,2283.904260253906,0.2,0.007027913,-1.4029296725988387,-5.7220458984375e-06,1177.0517578125,0.07109375,2500,-0.009130432270467281
52.0,-291.39118934000004,252,19,64512,3226,0.0003,1383.6485229492187,0.2,0.0060664862,-1.3677575558423996,3.7550926208496094e-06,646.5728759765625,0.025,2510,-0.006321264605503529
52.0,-291.27597148999996,253,20,64768,3227,0.0003,5345.886267089843,0.2,0.0055093486,-1.3808900535106658,-2.0265579223632812e-06,2951.99658203125,0.01015625,2520,-0.004095211159437895
52.0,-292.25203435,254,20,65024,3227,0.0003,1489.7807586669921,0.2,0.007524792,-1.3554697304964065,2.9802322387695312e-06,714.4525756835938,0.13671875,2530,-0.019059931975789368
52.0,-292.62134248999996,255,20,65280,3227,0.0003,5011.571905517578,0.2,0.007763088,-1.4307159155607223,-3.4570693969726562e-06,2570.546142578125,0.084765625,2540,-0.010326602309942246
52.0,-292.596068,256,20,65536,3227,0.0003,1432.8892791748046,0.2,0.004542148,-1.3798243314027787,-2.7418136596679688e-06,695.0960693359375,0.0171875,2550,-0.008142356853932142
52.0,-291.05368841,257,20,65792,3227,0.0003,2153.5263854980467,0.2,0.0076215565,-1.4014033675193787,-7.152557373046875e-07,1040.2659912109375,0.02421875,2560,-0.008676745765842497
52.0,-289.07963820000003,258,20,66048,3226,0.0003,2768.8907775878906,0.2,0.0016419252,-1.388184916973114,-2.6464462280273438e-05,1345.2882080078125,0.0,2570,-0.005252515443135053
52.0,-293.23174715,259,20,66304,3226,0.0003,1294.9532470703125,0.2,0.008876411,-1.356852611899376,-1.5497207641601562e-06,655.2081298828125,0.041015625,2580,-0.006863986642565578
52.0,-292.89276361,260,20,66560,3227,0.0003,13258.941357421874,0.2,0.0033414506,-1.4152555525302888,-3.6954879760742188e-06,5939.20263671875,0.000390625,2590,-0.0061634465819224715
52.0,-292.83103986000003,261,20,66816,3227,0.0003,1630.4043853759765,0.2,0.00633689,-1.2785819530487061,-1.3113021850585938e-06,819.4641723632812,0.0984375,2600,-0.01532376412069425
52.0,-296.86683036,262,20,67072,3227,0.0003,1406.9857360839844,0.2,0.011602199,-1.2548145413398744,3.039836883544922e-06,573.3609619140625,0.16015625,2610,-0.021904121013358237
52.0,-295.51958580999997,263,20,67328,3227,0.0003,6748.296179199218,0.2,0.0069211563,-1.3512623339891434,-4.172325134277344e-06,2787.261962890625,0.013671875,2620,-0.005276680551469326
52.0,-297.85696116,264,20,67584,3227,0.0003,1231.6174240112305,0.2,0.003527717,-1.3962635308504106,3.7550926208496094e-06,578.9117431640625,0.0,2630,-0.005521969520486891
52.0,-302.01760737999996,265,21,67840,3227,0.0003,7164.76923828125,0.2,0.0021344803,-1.3974254995584487,6.556510925292969e-07,5519.97802734375,0.0,2640,-0.003472151351161301
52.0,-303.39898182,266,21,68096,3227,0.0003,6243.582336425781,0.2,0.010995579,-1.4177605748176574,-3.5762786865234375e-07,2307.0322265625,0.101171875,2650,-0.013379275728948415
52.0,-304.69737015000004,267,21,68352,3227,0.0003,1154.5481536865234,0.2,0.006487452,-1.3788054287433624,-2.384185791015625e-07,604.7506713867188,0.046484375,2660,-0.007831389550119638
52.0,-295.30998782,268,21,68608,3227,0.0003,1670.5033782958985,0.2,0.00478301,-1.3726201832294465,-2.384185791015625e-07,923.4909057617188,0.011328125,2670,-0.009618766058702021
52.0,-296.10410198,269,21,68864,3227,0.0003,1477.4029052734375,0.2,0.0022280908,-1.3727937400341035,3.5762786865234375e-07,741.1000366210938,0.0,2680,-0.003727982915006578
52.0,-297.49846924999997,270,21,69120,3227,0.0003,1456.660092163086,0.2,0.006141466,-1.315695223212242,3.5762786865234375e-07,774.9699096679688,0.087109375,2690,-0.011824625264853238
52.0,-299.16982872999995,271,21,69376,3224,0.0003,2856.0077514648438,0.2,0.005412854,-1.3651522189378738,-1.0728836059570312e-06,1664.0086669921875,0.0,2700,-0.00729446760378778
52.0,-296.6223083699999,272,21,69632,3223,0.0003,4752.022048950195,0.2,0.0062323203,-1.363135850429535,-2.5033950805664062e-06,2116.115234375,0.029296875,2710,-0.011834617634303869
52.0,-299.47809685,273,21,69888,3223,0.0003,1456.0610595703124,0.2,0.0052067377,-1.26752450466156,-5.960464477539062e-07,710.7719116210938,0.01640625,2720,-0.005206424905918538
52.0,-296.87577842999997,274,21,70144,3223,0.0003,8135.356396484375,0.2,0.0038479844,-1.3512660920619965,-2.384185791015625e-06,5175.4365234375,0.001953125,2730,-0.005980041448492557
52.0,-296.33364473,275,21,70400,3223,0.0003,1893.1574768066407,0.2,0.0056075566,-1.3715569823980331,-9.5367431640625e-07,1152.650146484375,0.026171875,2740,-0.009572752076201141
52.0,-295.56942798999995,276,21,70656,3223,0.0003,1667.5472900390625,0.2,0.0041704657,-1.3674305349588394,-1.6689300537109375e-06,903.849853515625,0.00625,2750,-0.003631309140473604
52.0,-297.46162006,277,21,70912,3223,0.0003,1078.522640991211,0.2,0.0032328656,-1.3094768077135086,-2.384185791015625e-07,547.2313842773438,0.028125,2760,-0.00806067306548357
52.0,-296.16744987,278,22,71168,3223,0.0003,5039.995846557617,0.2,0.0012372534,-1.3439496427774429,-1.9073486328125e-06,2788.378662109375,0.0,2770,-0.001212162314914167
52.0,-300.94998108999994,279,22,71424,3223,0.0003,6475.616369628906,0.2,0.005058768,-1.3332865417003632,5.364418029785156e-07,3414.09619140625,0.07421875,2780,-0.011382674518972635
52.0,-294.99278431,280,22,71680,3223,0.0003,1588.7716415405273,0.2,0.004924999,-1.3834155768156051,1.0728836059570312e-06,765.234130859375,0.06796875,2790,-0.014296865067444741
52.0,-298.52761994,281,22,71936,3223,0.0003,1246.9559692382813,0.2,0.0049473066,-1.2606539756059647,-3.5762786865234375e-07,630.7605590820312,0.082421875,2800,-0.012061131373047828
52.0,-301.61397295,282,22,72192,3223,0.0003,8159.339813232422,0.2,0.001971358,-1.3112728267908096,-2.384185791015625e-07,1820.8565673828125,0.000390625,2810,-0.002635403140448034
52.0,-299.09897105000005,283,22,72448,3223,0.0003,5821.323022460938,0.2,0.007704299,-1.337992388010025,-1.7881393432617188e-06,2306.14697265625,0.094921875,2820,-0.014106340799480676
52.0,-296.26143372,284,22,72704,3224,0.0003,1315.4989776611328,0.2,0.0057593444,-1.2833611965179443,-1.5497207641601562e-06,714.4074096679688,0.045703125,2830,-0.008126082830131054
52.0,-291.90066546,285,22,72960,3224,0.0003,1603.3876739501952,0.2,0.0042782566,-1.2488941699266434,3.5762786865234375e-07,957.7274169921875,0.0234375,2840,-0.012490811885800212
52.0,-289.01009753000005,286,22,73216,3224,0.0003,1260.2091674804688,0.2,0.00476085,-1.207776626944542,8.344650268554688e-07,636.3656005859375,0.074609375,2850,-0.00979386845137924
52.0,-291.1554202600001,287,22,73472,3224,0.0003,1160.6537353515625,0.2,0.0047496036,-1.2373147130012512,4.172325134277344e-07,530.5217895507812,0.046484375,2860,-0.006550182041246444
52.0,-291.7457907500001,288,22,73728,3224,0.0003,3856.154888916016,0.2,0.0051712138,-1.2282072931528092,-7.62939453125e-06,1829.9796142578125,0.008203125,2870,-0.0036670458735898136
52.0,-290.61647394000005,289,22,73984,3224,0.0003,1123.4449920654297,0.2,0.0075498903,-1.206793263554573,1.2874603271484375e-05,567.6351928710938,0.022265625,2880,-0.004225026303902269
52.0,-288.31506095000003,290,23,74240,3224,0.0003,1034.1400863647461,0.2,0.0043194164,-1.207547563314438,2.3245811462402344e-06,509.05718994140625,0.0140625,2890,-0.011575895687565207
52.0,-288.92069466,291,23,74496,3224,0.0003,967.4866592407227,0.2,0.00801371,-1.1871576577425003,4.827976226806641e-06,468.0290832519531,0.0984375,2900,-0.012724912911653518
52.0,-295.26717925,292,23,74752,3224,0.0003,8930.954125976563,0.2,0.0052885935,-1.267408272624016,1.1920928955078125e-07,3003.12890625,0.0171875,2910,-0.006241478293668478
52.0,-293.65994043,293,23,75008,3224,0.0003,7320.661889648438,0.2,0.011481891,-1.3245250046253205,-4.76837158203125e-07,3590.3916015625,0.076171875,2920,-0.008434291370213032
52.0,-294.19388537,294,23,75264,3224,0.0003,1636.5173553466798,0.2,0.0028903696,-1.2665463238954544,-7.271766662597656e-06,859.657958984375,0.001171875,2930,-0.005286131869070232
52.0,-294.31080337000003,295,23,75520,3225,0.0003,1419.163104248047,0.2,0.0016187464,-1.3213018953800202,-1.1920928955078125e-06,671.5319213867188,0.001171875,2940,-0.00350492064608261
